step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,2.0591666666666666,0.0,2.0591666666666666,1.484375,1024,190
1,2.04875,0.0,2.04875,1.4765625,1024,189
2,2.1320833333333336,0.0,2.1320833333333336,1.5390625,1024,197
3,2.33,0.0,2.33,1.6875,1024,216
4,2.3820833333333336,0.0,2.3820833333333336,1.7265625,1024,221
5,2.1425,0.0,2.1425,1.546875,1024,198
6,2.17375,0.0,2.17375,1.5703125,1024,201
7,2.1529166666666666,0.0,2.1529166666666666,1.5546875,1024,199
8,2.1841666666666666,0.0,2.1841666666666666,1.578125,1024,202
9,2.3195833333333336,0.0,2.3195833333333336,1.6796875,1024,215
10,2.1425,0.0,2.1425,1.546875,1024,198
11,2.205,0.0,2.205,1.59375,1024,204
12,2.3404166666666666,0.0,2.3404166666666666,1.6953125,1024,217
13,2.0175,0.0,2.0175,1.453125,1024,186
14,2.17375,0.0,2.17375,1.5703125,1024,201
15,2.2779166666666666,0.0,2.2779166666666666,1.6484375,1024,211
16,2.08,0.0,2.08,1.5,1024,192
17,1.98625,0.0,1.98625,1.4296875,1024,183
18,2.1425,0.0,2.1425,1.546875,1024,198
19,2.1425,0.0,2.1425,1.546875,1024,198
20,2.1216666666666666,0.0,2.1216666666666666,1.53125,1024,196
21,2.2675,0.0,2.2675,1.640625,1024,210
22,2.1425,0.0,2.1425,1.546875,1024,198
23,1.9445833333333333,0.0,1.9445833333333333,1.3984375,1024,179
24,2.2675,0.0,2.2675,1.640625,1024,210
25,2.17375,0.0,2.17375,1.5703125,1024,201
26,2.11125,0.0,2.11125,1.5234375,1024,195
27,2.205,0.0,2.205,1.59375,1024,204
28,2.007083333333333,0.0,2.007083333333333,1.4453125,1024,185
29,2.23625,0.0,2.23625,1.6171875,1024,207
30,2.0591666666666666,0.0,2.0591666666666666,1.484375,1024,190
31,2.2883333333333336,0.0,2.2883333333333336,1.65625,1024,212
32,2.1945833333333336,0.0,2.1945833333333336,1.5859375,1024,203
33,2.2466666666666666,0.0,2.2466666666666666,1.625,1024,208
34,2.007083333333333,0.0,2.007083333333333,1.4453125,1024,185
35,2.069583333333333,0.0,2.069583333333333,1.4921875,1024,191
36,2.1008333333333336,0.0,2.1008333333333336,1.515625,1024,194
37,2.1425,0.0,2.1425,1.546875,1024,198
38,1.9758333333333333,0.0,1.9758333333333333,1.421875,1024,182
39,2.23625,0.0,2.23625,1.6171875,1024,207
40,2.2883333333333336,0.0,2.2883333333333336,1.65625,1024,212
41,2.04875,0.0,2.04875,1.4765625,1024,189
42,2.2466666666666666,0.0,2.2466666666666666,1.625,1024,208
43,2.1529166666666666,0.0,2.1529166666666666,1.5546875,1024,199
44,2.1529166666666666,0.0,2.1529166666666666,1.5546875,1024,199
45,2.2570833333333336,0.0,2.2570833333333336,1.6328125,1024,209
46,2.1529166666666666,0.0,2.1529166666666666,1.5546875,1024,199
47,2.1841666666666666,0.0,2.1841666666666666,1.578125,1024,202
48,2.1320833333333336,0.0,2.1320833333333336,1.5390625,1024,197
