step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,4.059166666666666,0.0,4.059166666666666,2.984375,1024,382
1,3.9341666666666666,0.0,3.9341666666666666,2.890625,1024,370
2,4.100833333333333,0.0,4.100833333333333,3.015625,1024,386
3,3.9966666666666666,0.0,3.9966666666666666,2.9375,1024,376
4,4.059166666666666,0.0,4.059166666666666,2.984375,1024,382
5,4.0175,0.0,4.0175,2.953125,1024,378
6,4.100833333333333,0.0,4.100833333333333,3.015625,1024,386
7,4.121666666666667,0.0,4.121666666666667,3.03125,1024,388
8,3.9654166666666666,0.0,3.9654166666666666,2.9140625,1024,373
9,3.955,0.0,3.955,2.90625,1024,372
10,4.225833333333333,0.0,4.225833333333333,3.109375,1024,398
11,4.163333333333333,0.0,4.163333333333333,3.0625,1024,392
12,4.163333333333333,0.0,4.163333333333333,3.0625,1024,392
13,4.0175,0.0,4.0175,2.953125,1024,378
14,4.038333333333333,0.0,4.038333333333333,2.96875,1024,380
15,3.98625,0.0,3.98625,2.9296875,1024,375
16,3.8404166666666666,0.0,3.8404166666666666,2.8203125,1024,361
17,4.038333333333333,0.0,4.038333333333333,2.96875,1024,380
18,4.04875,0.0,4.04875,2.9765625,1024,381
19,4.038333333333333,0.0,4.038333333333333,2.96875,1024,380
20,4.04875,0.0,4.04875,2.9765625,1024,381
21,4.0175,0.0,4.0175,2.953125,1024,378
22,4.08,0.0,4.08,3.0,1024,384
23,3.9445833333333336,0.0,3.9445833333333336,2.8984375,1024,371
24,4.121666666666667,0.0,4.121666666666667,3.03125,1024,388
25,4.007083333333333,0.0,4.007083333333333,2.9453125,1024,377
26,3.9654166666666666,0.0,3.9654166666666666,2.9140625,1024,373
27,4.08,0.0,4.08,3.0,1024,384
28,4.027916666666666,0.0,4.027916666666666,2.9609375,1024,379
29,4.027916666666666,0.0,4.027916666666666,2.9609375,1024,379
30,4.0175,0.0,4.0175,2.953125,1024,378
31,4.069583333333333,0.0,4.069583333333333,2.9921875,1024,383
32,4.027916666666666,0.0,4.027916666666666,2.9609375,1024,379
33,3.98625,0.0,3.98625,2.9296875,1024,375
34,3.9341666666666666,0.0,3.9341666666666666,2.890625,1024,370
35,3.9654166666666666,0.0,3.9654166666666666,2.9140625,1024,373
