step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,3.705,0.0,3.705,5.4375,1024,348
1,3.6945833333333336,0.0,3.6945833333333336,5.421875,1024,347
2,3.6841666666666666,0.0,3.6841666666666666,5.40625,1024,346
3,3.705,0.0,3.705,5.4375,1024,348
4,3.7675,0.0,3.7675,5.53125,1024,354
5,3.7779166666666666,0.0,3.7779166666666666,5.546875,1024,355
6,3.7258333333333336,0.0,3.7258333333333336,5.46875,1024,350
7,3.7675,0.0,3.7675,5.53125,1024,354
8,3.7154166666666666,0.0,3.7154166666666666,5.453125,1024,349
9,3.79875,0.0,3.79875,5.578125,1024,357
10,3.7675,0.0,3.7675,5.53125,1024,354
11,3.7466666666666666,0.0,3.7466666666666666,5.5,1024,352
12,3.79875,0.0,3.79875,5.578125,1024,357
13,3.7570833333333336,0.0,3.7570833333333336,5.515625,1024,353
14,3.7154166666666666,0.0,3.7154166666666666,5.453125,1024,349
15,3.61125,0.0,3.61125,5.296875,1024,339
16,3.8404166666666666,0.0,3.8404166666666666,5.640625,1024,361
17,3.8091666666666666,0.0,3.8091666666666666,5.59375,1024,358
18,3.705,0.0,3.705,5.4375,1024,348
19,3.6945833333333336,0.0,3.6945833333333336,5.421875,1024,347
20,3.6529166666666666,0.0,3.6529166666666666,5.359375,1024,343
21,3.6945833333333336,0.0,3.6945833333333336,5.421875,1024,347
22,3.83,0.0,3.83,5.625,1024,360
23,3.8508333333333336,0.0,3.8508333333333336,5.65625,1024,362
24,3.7883333333333336,0.0,3.7883333333333336,5.5625,1024,356
25,3.6425,0.0,3.6425,5.34375,1024,342
26,3.7570833333333336,0.0,3.7570833333333336,5.515625,1024,353
27,3.6633333333333336,0.0,3.6633333333333336,5.375,1024,344
28,3.7883333333333336,0.0,3.7883333333333336,5.5625,1024,356
29,3.67375,0.0,3.67375,5.390625,1024,345
30,3.79875,0.0,3.79875,5.578125,1024,357
31,3.6633333333333336,0.0,3.6633333333333336,5.375,1024,344
32,3.8508333333333336,0.0,3.8508333333333336,5.65625,1024,362
33,3.8716666666666666,0.0,3.8716666666666666,5.6875,1024,364
34,3.67375,0.0,3.67375,5.390625,1024,345
35,3.6216666666666666,0.0,3.6216666666666666,5.3125,1024,340
36,3.7570833333333336,0.0,3.7570833333333336,5.515625,1024,353
37,3.61125,0.0,3.61125,5.296875,1024,339
38,3.61125,0.0,3.61125,5.296875,1024,339
39,3.7154166666666666,0.0,3.7154166666666666,5.453125,1024,349
40,3.79875,0.0,3.79875,5.578125,1024,357
41,3.7779166666666666,0.0,3.7779166666666666,5.546875,1024,355
