step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,4.507083333333333,0.0,4.507083333333333,1.66015625,1024,425
1,4.455,0.0,4.455,1.640625,1024,420
2,4.444583333333333,0.0,4.444583333333333,1.63671875,1024,419
3,4.475833333333333,0.0,4.475833333333333,1.6484375,1024,422
4,4.5175,0.0,4.5175,1.6640625,1024,426
5,4.350833333333333,0.0,4.350833333333333,1.6015625,1024,410
6,4.371666666666667,0.0,4.371666666666667,1.609375,1024,412
7,4.413333333333333,0.0,4.413333333333333,1.625,1024,416
8,4.475833333333333,0.0,4.475833333333333,1.6484375,1024,422
9,4.569583333333333,0.0,4.569583333333333,1.68359375,1024,431
10,4.465416666666667,0.0,4.465416666666667,1.64453125,1024,421
11,4.350833333333333,0.0,4.350833333333333,1.6015625,1024,410
12,4.496666666666667,0.0,4.496666666666667,1.65625,1024,424
13,4.621666666666667,0.0,4.621666666666667,1.703125,1024,436
14,4.569583333333333,0.0,4.569583333333333,1.68359375,1024,431
15,4.42375,0.0,4.42375,1.62890625,1024,417
16,4.48625,0.0,4.48625,1.65234375,1024,423
17,4.455,0.0,4.455,1.640625,1024,420
18,4.340416666666667,0.0,4.340416666666667,1.59765625,1024,409
19,4.402916666666667,0.0,4.402916666666667,1.62109375,1024,415
20,4.48625,0.0,4.48625,1.65234375,1024,423
21,4.413333333333333,0.0,4.413333333333333,1.625,1024,416
22,4.48625,0.0,4.48625,1.65234375,1024,423
23,4.36125,0.0,4.36125,1.60546875,1024,411
24,4.382083333333333,0.0,4.382083333333333,1.61328125,1024,413
25,4.48625,0.0,4.48625,1.65234375,1024,423
26,4.455,0.0,4.455,1.640625,1024,420
27,4.36125,0.0,4.36125,1.60546875,1024,411
28,4.36125,0.0,4.36125,1.60546875,1024,411
29,4.507083333333333,0.0,4.507083333333333,1.66015625,1024,425
30,4.36125,0.0,4.36125,1.60546875,1024,411
31,4.54875,0.0,4.54875,1.67578125,1024,429
32,4.434166666666667,0.0,4.434166666666667,1.6328125,1024,418
33,4.413333333333333,0.0,4.413333333333333,1.625,1024,416
34,4.48625,0.0,4.48625,1.65234375,1024,423
35,4.402916666666667,0.0,4.402916666666667,1.62109375,1024,415
36,4.413333333333333,0.0,4.413333333333333,1.625,1024,416
37,4.590416666666667,0.0,4.590416666666667,1.69140625,1024,433
38,4.434166666666667,0.0,4.434166666666667,1.6328125,1024,418
39,4.54875,0.0,4.54875,1.67578125,1024,429
40,4.496666666666667,0.0,4.496666666666667,1.65625,1024,424
41,4.3925,0.0,4.3925,1.6171875,1024,414
42,4.444583333333333,0.0,4.444583333333333,1.63671875,1024,419
43,4.371666666666667,0.0,4.371666666666667,1.609375,1024,412
44,4.3925,0.0,4.3925,1.6171875,1024,414
45,4.507083333333333,0.0,4.507083333333333,1.66015625,1024,425
46,4.465416666666667,0.0,4.465416666666667,1.64453125,1024,421
47,4.350833333333333,0.0,4.350833333333333,1.6015625,1024,410
48,4.402916666666667,0.0,4.402916666666667,1.62109375,1024,415
49,4.569583333333333,0.0,4.569583333333333,1.68359375,1024,431
50,4.465416666666667,0.0,4.465416666666667,1.64453125,1024,421
51,4.402916666666667,0.0,4.402916666666667,1.62109375,1024,415
52,4.507083333333333,0.0,4.507083333333333,1.66015625,1024,425
53,4.444583333333333,0.0,4.444583333333333,1.63671875,1024,419
54,4.350833333333333,0.0,4.350833333333333,1.6015625,1024,410
55,4.434166666666667,0.0,4.434166666666667,1.6328125,1024,418
56,4.382083333333333,0.0,4.382083333333333,1.61328125,1024,413
57,4.371666666666667,0.0,4.371666666666667,1.609375,1024,412
58,4.444583333333333,0.0,4.444583333333333,1.63671875,1024,419
59,4.413333333333333,0.0,4.413333333333333,1.625,1024,416
