step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,2.23625,0.0,2.23625,1.6171875,1024,207
1,2.2675,0.0,2.2675,1.640625,1024,210
2,2.1841666666666666,0.0,2.1841666666666666,1.578125,1024,202
3,2.1529166666666666,0.0,2.1529166666666666,1.5546875,1024,199
4,1.9966666666666668,0.0,1.9966666666666668,1.4375,1024,184
5,2.1425,0.0,2.1425,1.546875,1024,198
6,2.1841666666666666,0.0,2.1841666666666666,1.578125,1024,202
7,2.3091666666666666,0.0,2.3091666666666666,1.671875,1024,214
8,2.08,0.0,2.08,1.5,1024,192
9,2.42375,0.0,2.42375,1.7578125,1024,225
10,2.1216666666666666,0.0,2.1216666666666666,1.53125,1024,196
11,2.1425,0.0,2.1425,1.546875,1024,198
12,2.17375,0.0,2.17375,1.5703125,1024,201
13,2.2570833333333336,0.0,2.2570833333333336,1.6328125,1024,209
14,2.1008333333333336,0.0,2.1008333333333336,1.515625,1024,194
15,2.3508333333333336,0.0,2.3508333333333336,1.703125,1024,218
16,2.2779166666666666,0.0,2.2779166666666666,1.6484375,1024,211
17,2.0175,0.0,2.0175,1.453125,1024,186
18,2.1320833333333336,0.0,2.1320833333333336,1.5390625,1024,197
19,2.1633333333333336,0.0,2.1633333333333336,1.5625,1024,200
20,2.0591666666666666,0.0,2.0591666666666666,1.484375,1024,190
21,2.0175,0.0,2.0175,1.453125,1024,186
22,2.2466666666666666,0.0,2.2466666666666666,1.625,1024,208
23,2.2466666666666666,0.0,2.2466666666666666,1.625,1024,208
24,1.9654166666666668,0.0,1.9654166666666668,1.4140625,1024,181
25,2.2779166666666666,0.0,2.2779166666666666,1.6484375,1024,211
26,2.2570833333333336,0.0,2.2570833333333336,1.6328125,1024,209
27,2.0279166666666666,0.0,2.0279166666666666,1.4609375,1024,187
28,2.0904166666666666,0.0,2.0904166666666666,1.5078125,1024,193
29,2.17375,0.0,2.17375,1.5703125,1024,201
30,2.2154166666666666,0.0,2.2154166666666666,1.6015625,1024,205
31,2.08,0.0,2.08,1.5,1024,192
32,2.11125,0.0,2.11125,1.5234375,1024,195
33,1.955,0.0,1.955,1.40625,1024,180
34,2.2466666666666666,0.0,2.2466666666666666,1.625,1024,208
35,2.1320833333333336,0.0,2.1320833333333336,1.5390625,1024,197
36,2.1841666666666666,0.0,2.1841666666666666,1.578125,1024,202
37,2.3716666666666666,0.0,2.3716666666666666,1.71875,1024,220
38,2.3195833333333336,0.0,2.3195833333333336,1.6796875,1024,215
39,2.1425,0.0,2.1425,1.546875,1024,198
40,2.1216666666666666,0.0,2.1216666666666666,1.53125,1024,196
41,2.08,0.0,2.08,1.5,1024,192
42,2.1425,0.0,2.1425,1.546875,1024,198
43,2.205,0.0,2.205,1.59375,1024,204
44,2.17375,0.0,2.17375,1.5703125,1024,201
