step,compute_ms,migration_ms,layer_ms,imbalance,tokens,max_device_tokens
0,2.83,0.0,2.83,1.03125,1024,264
1,2.86125,0.0,2.86125,1.04296875,1024,267
2,2.92375,0.0,2.92375,1.06640625,1024,273
3,2.8195833333333336,0.0,2.8195833333333336,1.02734375,1024,263
4,2.8716666666666666,0.0,2.8716666666666666,1.046875,1024,268
5,2.8820833333333336,0.0,2.8820833333333336,1.05078125,1024,269
6,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
7,2.79875,0.0,2.79875,1.01953125,1024,261
8,2.8925,0.0,2.8925,1.0546875,1024,270
9,2.8716666666666666,0.0,2.8716666666666666,1.046875,1024,268
10,2.8716666666666666,0.0,2.8716666666666666,1.046875,1024,268
11,2.86125,0.0,2.86125,1.04296875,1024,267
12,2.7883333333333336,0.0,2.7883333333333336,1.015625,1024,260
13,2.7675,0.0,2.7675,1.0078125,1024,258
14,2.8925,0.0,2.8925,1.0546875,1024,270
15,2.86125,0.0,2.86125,1.04296875,1024,267
16,2.7883333333333336,0.0,2.7883333333333336,1.015625,1024,260
17,2.8404166666666666,0.0,2.8404166666666666,1.03515625,1024,265
18,2.9445833333333336,0.0,2.9445833333333336,1.07421875,1024,275
19,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
20,2.8091666666666666,0.0,2.8091666666666666,1.0234375,1024,262
21,2.8195833333333336,0.0,2.8195833333333336,1.02734375,1024,263
22,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
23,2.86125,0.0,2.86125,1.04296875,1024,267
24,2.79875,0.0,2.79875,1.01953125,1024,261
25,2.83,0.0,2.83,1.03125,1024,264
26,2.92375,0.0,2.92375,1.06640625,1024,273
27,2.9133333333333336,0.0,2.9133333333333336,1.0625,1024,272
28,2.86125,0.0,2.86125,1.04296875,1024,267
29,2.7675,0.0,2.7675,1.0078125,1024,258
30,2.79875,0.0,2.79875,1.01953125,1024,261
31,2.8195833333333336,0.0,2.8195833333333336,1.02734375,1024,263
32,2.8820833333333336,0.0,2.8820833333333336,1.05078125,1024,269
33,2.9341666666666666,0.0,2.9341666666666666,1.0703125,1024,274
34,2.9445833333333336,0.0,2.9445833333333336,1.07421875,1024,275
35,2.7570833333333336,0.0,2.7570833333333336,1.00390625,1024,257
36,2.9445833333333336,0.0,2.9445833333333336,1.07421875,1024,275
37,2.83,0.0,2.83,1.03125,1024,264
38,2.7883333333333336,0.0,2.7883333333333336,1.015625,1024,260
39,2.8195833333333336,0.0,2.8195833333333336,1.02734375,1024,263
40,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
41,2.8404166666666666,0.0,2.8404166666666666,1.03515625,1024,265
42,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
43,2.8716666666666666,0.0,2.8716666666666666,1.046875,1024,268
44,2.86125,0.0,2.86125,1.04296875,1024,267
45,2.8508333333333336,0.0,2.8508333333333336,1.0390625,1024,266
46,2.8195833333333336,0.0,2.8195833333333336,1.02734375,1024,263
47,2.7779166666666666,0.0,2.7779166666666666,1.01171875,1024,259
